2023-04-14T08:00:00Z	4.85
2023-04-14T09:00:00Z	5.42
2023-04-14T10:00:00Z	5.37
2023-04-14T11:00:00Z	4.87
2023-04-14T12:00:00Z	4.34
2023-04-14T13:00:00Z	4.05
2023-04-14T14:00:00Z	3.87
2023-04-14T15:00:00Z	3.69
2023-04-14T16:00:00Z	3.7
2023-04-14T17:00:00Z	3.74
2023-04-14T18:00:00Z	3.93
2023-04-14T19:00:00Z	4
2023-04-14T20:00:00Z	3.74
2023-04-14T21:00:00Z	3.5
2023-04-14T22:00:00Z	3.24
2023-04-14T23:00:00Z	3.12
2023-04-15T00:00:00Z	2.95
2023-04-15T01:00:00Z	3.1
2023-04-15T02:00:00Z	3.1
2023-04-15T03:00:00Z	3.14
2023-04-15T04:00:00Z	3.29
2023-04-15T05:00:00Z	3.56
2023-04-15T06:00:00Z	4.18
2023-04-15T07:00:00Z	4.3
2023-04-15T08:00:00Z	4.53
2023-04-15T09:00:00Z	5.51
2023-04-15T10:00:00Z	5.5
2023-04-15T11:00:00Z	4.83
2023-04-15T12:00:00Z	4.55
2023-04-15T13:00:00Z	4.46
2023-04-15T14:00:00Z	4.4
2023-04-15T15:00:00Z	4.41
2023-04-15T16:00:00Z	4.47
2023-04-15T17:00:00Z	4.53
2023-04-15T18:00:00Z	5.04
2023-04-15T19:00:00Z	5.7
2023-04-15T20:00:00Z	6
2023-04-15T21:00:00Z	5.75
2023-04-15T22:00:00Z	5.5
2023-04-15T23:00:00Z	5.16
2023-04-16T00:00:00Z	4.8
2023-04-16T01:00:00Z	6.07
2023-04-16T02:00:00Z	6.11
2023-04-16T03:00:00Z	6.49
2023-04-16T04:00:00Z	6.88
2023-04-16T05:00:00Z	7.2
2023-04-16T06:00:00Z	7.25
2023-04-16T07:00:00Z	7.33
2023-04-16T08:00:00Z	7.42
2023-04-16T09:00:00Z	7.7
2023-04-16T10:00:00Z	7.79
2023-04-16T11:00:00Z	7.74
2023-04-16T12:00:00Z	7.56
2023-04-16T13:00:00Z	7.21
2023-04-16T14:00:00Z	6.93
2023-04-16T15:00:00Z	6.76
2023-04-16T16:00:00Z	6.9
2023-04-16T17:00:00Z	7.52
2023-04-16T18:00:00Z	8.44
2023-04-16T19:00:00Z	9.63
2023-04-16T20:00:00Z	11.41
2023-04-16T21:00:00Z	11.54
2023-04-16T22:00:00Z	11.56
2023-04-16T23:00:00Z	10.17
2023-04-17T00:00:00Z	7.39
2023-04-17T01:00:00Z	8.04
2023-04-17T02:00:00Z	7.93
2023-04-17T03:00:00Z	7.7
2023-04-17T04:00:00Z	7.59
2023-04-17T05:00:00Z	8.25
2023-04-17T06:00:00Z	11.59
2023-04-17T07:00:00Z	15.12
2023-04-17T08:00:00Z	18.98
2023-04-17T09:00:00Z	19.03
2023-04-17T10:00:00Z	15.26
2023-04-17T11:00:00Z	14.15
2023-04-17T12:00:00Z	11.66
2023-04-17T13:00:00Z	11.32
2023-04-17T14:00:00Z	10.98
2023-04-17T15:00:00Z	10.43
2023-04-17T16:00:00Z	10.2
2023-04-17T17:00:00Z	10.35
2023-04-17T18:00:00Z	10.84
2023-04-17T19:00:00Z	11.31
2023-04-17T20:00:00Z	11.32
2023-04-17T21:00:00Z	10.73
2023-04-17T22:00:00Z	9.03
2023-04-17T23:00:00Z	7.7
2023-04-18T00:00:00Z	6.44
2023-04-18T01:00:00Z	6.93
2023-04-18T02:00:00Z	6.99
2023-04-18T03:00:00Z	7.16
2023-04-18T04:00:00Z	7.69
2023-04-18T05:00:00Z	8.46
2023-04-18T06:00:00Z	9.35
2023-04-18T07:00:00Z	11.56
2023-04-18T08:00:00Z	14.94
2023-04-18T09:00:00Z	16.51
